hub_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
IND282002AAD,0.1270886,-1.650084,1.7346091,2.0369773,2.840801,-0.1867052,1.952949,0.17341739,0.7333093,-0.07788214,-0.42964906,-1.2155827,-0.7398579,-0.11348593,0.7652766,1.1071132,-0.25409597,-2.4874573,0.962571,-0.18072611,-1.2217507,-0.080451705,1.1164739,-0.6050862,1.1572558,1.1856118,0.17710221,-2.0281734,0.984711,-0.5491976,-0.015860245,-0.44554403
IND301001AAB,0.10072282,-1.263216,1.7451284,1.4539689,2.336447,-0.23582083,1.8640764,0.20679983,0.8428353,0.25444978,-0.24932417,-1.1221994,-0.8601667,0.053348556,0.33216462,0.76425713,0.13580793,-1.9411339,0.99869066,-0.22435911,-1.0599298,-0.107994914,0.7217884,-0.5445194,0.8061545,0.7606605,0.15515748,-1.7745094,0.8304981,-0.3235474,-0.012261644,-0.5535352
IND301705AAA,-0.21671551,-2.2887974,3.1626167,2.872964,3.6389952,-0.09995529,2.4967704,0.36841774,1.7654142,0.5970231,0.14510852,-1.328157,-0.77297413,0.1628701,0.69492555,1.2534451,0.40472394,-3.251369,1.8393618,0.23080152,-1.4753706,0.32394937,1.1160902,-0.32230663,2.1694674,1.1946728,-0.18193233,-3.422092,1.279866,-0.7383221,-0.25909328,-1.3782471
IND302014AAA,0.32034814,-0.08580494,1.1972444,0.9354419,1.9378288,-0.2882458,1.6351326,0.05781132,0.44040596,0.16818188,-0.19748092,-1.1310048,-0.8335683,0.6461958,0.19671744,0.8217827,-0.06778565,-1.9249684,0.5108797,-0.18812336,-1.0536394,0.30312192,0.85856366,-0.52438766,0.8187288,0.6384555,0.5872791,-0.998941,0.6586157,-0.21511838,0.31115684,-0.33691114
IND302022AAD,-0.36531484,-4.697592,6.667781,5.613552,7.5899463,-0.72736293,5.2436495,0.69953346,3.3994353,1.0103463,-0.2706483,-2.358977,-1.768384,0.2712472,1.4076985,1.8786144,0.64272654,-6.5059276,3.628861,0.2145763,-2.864824,0.40726817,2.0551543,-0.41696405,3.8793538,2.2591949,-0.08723009,-6.597085,2.92886,-1.7078443,-0.5932999,-2.6031604
IND328001AAA,-0.047886267,-1.6760631,2.1927488,1.9285892,2.660661,-0.31070355,2.0571873,0.17033145,1.0069666,0.28823546,-0.20430535,-0.9723617,-0.7842001,0.051036537,0.4767559,0.8326742,0.06875652,-2.3361742,1.1879526,0.037337106,-1.1864784,0.06251246,0.87403345,-0.43512416,1.2858115,1.0051404,0.027451158,-2.1042871,0.9129293,-0.43109375,-0.20749682,-0.7535336
IND382430AAB,0.14899842,0.38089138,1.3674489,1.150993,2.4878547,0.1889749,1.1602404,0.5456975,0.43446934,0.41667905,-0.65071666,-2.3492942,-0.6246853,1.0672519,-0.082838856,1.2317679,-0.36183745,-2.234411,0.24843481,-0.29809988,-0.898295,0.19156718,1.0368155,-0.07893658,0.49133298,1.1706997,0.924912,-0.97007823,0.8735221,-0.047802642,0.5127355,-0.2647737
IND390022AAA,0.10800664,-0.927637,1.3474302,1.2799246,2.0531697,-0.034874845,1.4159338,0.1688816,0.56016666,0.32141453,-0.21217683,-1.1140323,-0.62982666,-0.044214353,0.2658439,0.83649564,-0.028426737,-1.6494205,0.81208706,-0.22692174,-0.9534939,-0.049552947,0.86551094,-0.44515228,0.70620716,0.92719156,0.16974813,-1.5413849,0.7692578,-0.23694596,0.050569817,-0.4887777
IND421302AAG,0.36589074,1.2756872,3.074127,1.8475058,5.941442,1.0209321,1.3472064,1.1639245,0.945974,1.4226834,-1.703383,-5.205807,-0.42755464,2.8132567,-0.5585915,2.8310478,-1.1313142,-4.1413536,-0.18087512,-0.06434458,-1.4017735,-0.078090966,1.9121004,0.92093396,0.93547046,2.2071095,2.7808173,-2.082286,1.8504683,0.0683741,0.6756438,-0.9288526
IND462022AAA,0.22705677,-0.41974038,1.6137161,1.219955,2.3747911,-0.2701596,1.96458,0.068724185,0.6381057,0.31142193,-0.46223354,-1.5337956,-1.0552654,0.6530891,0.12038165,1.1194885,0.06134996,-2.332457,0.6996585,-0.43580687,-1.097094,0.1714674,1.0325772,-0.5383692,0.6435648,0.8444099,0.7260916,-1.3145909,1.0275497,-0.2650647,0.38446864,-0.23057193
IND474003AAA,-0.021431409,-0.38428998,0.42709818,0.9550586,1.3990886,0.08835971,1.0671022,-0.04012753,0.25658864,-0.04644368,-0.1990012,-1.1342981,-0.47901437,0.17022578,0.32230568,0.77646554,-0.2026178,-1.4478685,0.40303585,-0.023311123,-0.7576353,0.014484849,0.8412124,-0.57353795,0.39670375,0.69791555,0.1592387,-0.7553401,0.35407674,-0.071514726,0.2736407,-0.19406226
IND501359AAE,0.6014434,0.8664462,1.7839645,1.6639869,3.6290581,0.45904887,1.1808665,1.6039659,0.25409806,0.34159684,-1.0670116,-3.8939965,-0.94983006,1.6346805,-0.19135275,1.5216482,-0.3772556,-3.4667294,0.277798,-0.7832628,-1.334487,0.31882983,0.93795925,-0.7135556,0.5039181,1.5653749,1.4197109,-1.172004,1.9083799,-0.6085819,0.5522101,-0.21529439
IND521225AAB,0.10965949,-0.4659184,1.3640205,0.9884485,1.9697256,-0.11076217,1.5792668,0.028413296,0.71406955,0.31623003,-0.2397958,-1.0825769,-0.6218085,0.37278244,0.15027687,0.79765123,0.22270396,-1.8814642,0.71344525,-0.3385216,-0.745856,0.15061165,0.7318244,-0.35753083,0.68822503,0.6747638,0.47811562,-1.2536606,0.88707507,-0.2826334,0.24426079,-0.39142752
IND600056AAB,0.26526633,0.3364923,1.3954874,1.2968724,2.8591282,0.27067408,1.0973842,0.71106565,0.46372283,0.21282545,-0.9126474,-2.7716622,-0.702422,1.1326896,0.016640281,1.2610805,-0.5142599,-2.3945506,0.14316827,-0.5057735,-1.1017333,0.15034585,1.0803992,-0.24215472,0.55239385,1.4053924,1.1001089,-1.1581912,1.1026427,-0.13668358,0.5396357,-0.3644312
